Date,RUA Close,Risk-Free TNX
5/29/91,212.570007,8.07
5/30/91,214.759995,8.02
5/31/91,216.229996,8.06
6/3/91,215.460007,8.14
6/4/91,215.360001,8.14
6/5/91,214.139999,8.19
6/6/91,213.389999,8.23
6/7/91,211.309998,8.29
6/10/91,210.690002,8.29
6/11/91,211.759995,8.29
6/12/91,209.440002,8.36
6/13/91,209.919998,8.34
6/14/91,212.289993,8.29
6/17/91,211.300003,8.3
6/18/91,210.520004,8.32
6/19/91,208.520004,8.33
6/20/91,208.619995,8.3
6/21/91,209.630005,8.32
6/24/91,205.919998,8.33
6/25/91,205.520004,8.33
6/26/91,205.809998,8.33
6/27/91,207.369995,8.32
6/28/91,205.919998,8.24
7/1/91,209.339996,8.26
7/2/91,209.119995,8.27
7/3/91,206.990005,8.26
7/5/91,207.369995,8.34
7/8/91,209.320007,8.34
7/9/91,208.759995,8.36
7/10/91,208.740005,8.35
7/11/91,209.389999,8.3
7/12/91,211.009995,8.26
7/15/91,212.259995,8.26
7/16/91,211.889999,8.27
7/17/91,211.729996,8.3
7/18/91,213.789993,8.31
7/19/91,213.289993,8.28
7/22/91,212.539993,8.28
7/23/91,210.649994,8.31
7/24/91,210.039993,8.24
7/25/91,211.300003,8.2
7/26/91,211.399994,8.2
7/29/91,212.479996,8.2
7/30/91,214.330002,8.21
7/31/91,215.179993,8.2
8/1/91,214.880005,8.2
8/2/91,215.080002,8.06
8/5/91,213.899994,8.04
8/6/91,216.550003,7.97
8/7/91,216.699997,7.93
8/8/91,216.259995,7.98
8/9/91,215.229996,7.98
8/12/91,215.710007,7.95
8/13/91,216.669998,7.91
8/14/91,217.039993,7.82
8/15/91,216.779999,7.84
8/16/91,214.910004,7.84
8/19/91,209.860001,7.83
8/20/91,211.389999,7.81
8/21/91,217.330002,7.8
8/22/91,217.770004,7.78
8/23/91,219.190002,7.88
8/26/91,219.050003,7.91
8/27/91,218.710007,7.89
8/28/91,220.630005,7.82
8/29/91,220.559998,7.74
8/30/91,220.160004,7.82
9/3/91,218.410004,7.81
9/4/91,217.169998,7.81
9/5/91,216.710007,7.83
9/6/91,216.660004,7.76
9/9/91,216.389999,7.73
9/10/91,214.160004,7.73
9/11/91,214.610001,7.74
9/12/91,215.919998,7.67
9/13/91,214,7.66
9/16/91,214.990005,7.63
9/17/91,214.899994,7.62
9/18/91,215.75,7.62
9/19/91,216.399994,7.61
9/20/91,216.850006,7.57
9/23/91,215.869995,7.55
9/24/91,216.770004,7.56
9/25/91,216.449997,7.58
9/26/91,216.360001,7.56
9/27/91,215.899994,7.49
9/30/91,217.080002,7.47
10/1/91,217.779999,7.45
10/2/91,217.240005,7.47
10/3/91,215.179993,7.47
10/4/91,213.690002,7.39
10/7/91,212.520004,7.4
10/8/91,213.199997,7.43
10/9/91,211.289993,7.51
10/10/91,213.020004,7.58
10/11/91,213.5,7.49
10/14/91,216.169998,null
10/15/91,218.869995,7.46
10/16/91,220.169998,7.45
10/17/91,219.529999,7.55
10/18/91,219.919998,7.53
10/21/91,218.589996,7.62
10/22/91,217.630005,7.67
10/23/91,217.600006,7.69
10/24/91,215.910004,7.65
10/25/91,215.309998,7.68
10/28/91,217.960007,7.65
10/29/91,219.199997,7.51
10/30/91,220.339996,7.48
10/31/91,220.369995,7.47
11/1/91,219.779999,7.48
11/4/91,219,7.5
11/5/91,218.330002,7.56
11/6/91,218.940002,7.51
11/7/91,220.949997,7.43
11/8/91,220.75,7.41
11/11/91,221.119995,null
11/12/91,223.100006,7.37
11/13/91,223.410004,7.41
11/14/91,223.190002,7.35
11/15/91,215.279999,7.33
11/18/91,216.460007,7.33
11/19/91,213.110001,7.37
11/20/91,212.820007,7.38
11/21/91,213.720001,7.39
11/22/91,211.649994,7.44
11/25/91,210.990005,7.45
11/26/91,212.190002,7.42
11/27/91,211.710007,7.42
11/29/91,211.240005,7.38
12/2/91,214.320007,7.32
12/3/91,214.320007,7.28
12/4/91,213.990005,7.17
12/5/91,212.720001,7.21
12/6/91,213.619995,7.26
12/9/91,213.089996,7.22
12/10/91,212.820007,7.21
12/11/91,212.520004,7.22
12/12/91,214.580002,7.19
12/13/91,216.190002,7.22
12/16/91,216.429993,7.21
12/17/91,215.380005,7.18
12/18/91,215.619995,7.19
12/19/91,214.940002,7.11
12/20/91,217.240005,6.97
12/23/91,222.369995,6.88
12/24/91,223.970001,6.88
12/26/91,227.220001,6.85
12/27/91,228.429993,6.82
12/30/91,233.070007,6.76
12/31/91,234.360001,6.71
1/2/92,232.289993,6.78
1/3/92,235.580002,6.85
1/6/92,235.350006,6.82
1/7/92,235.369995,6.76
1/8/92,236.119995,6.77
1/9/92,236.399994,6.79
1/10/92,234.979996,6.85
1/13/92,234.490005,6.92
1/14/92,237.740005,7.03
1/15/92,238.399994,7.05
1/16/92,236.949997,7.13
1/17/92,237.149994,7.09
1/20/92,235.600006,null
1/21/92,233.130005,7.03
1/22/92,236.350006,7.09
1/23/92,235.160004,7.2
1/24/92,235.460007,7.25
1/27/92,235.119995,7.24
1/28/92,235.139999,7.16
1/29/92,232.809998,7.25
1/30/92,233.639999,7.31
1/31/92,232.419998,7.31
2/3/92,232.880005,7.36
2/4/92,235.279999,7.29
2/5/92,235.660004,7.21
2/6/92,235.710007,7.2
2/7/92,234.270004,7.2
2/10/92,235.460007,7.21
2/11/92,235.529999,7.23
2/12/92,237.580002,7.3
2/13/92,235.679993,7.4
2/14/92,235.039993,7.41
2/18/92,232.289993,7.47
2/19/92,232.360001,7.42
2/20/92,235.410004,7.41
2/21/92,234.220001,7.45
2/24/92,234.139999,7.47
2/25/92,233.110001,7.44
2/26/92,235.949997,7.33
2/27/92,235.440002,7.35
2/28/92,234.820007,7.27
3/2/92,234.899994,7.38
3/3/92,235.009995,7.43
3/4/92,233.210007,7.43
3/5/92,231.199997,7.51
3/6/92,229.970001,7.48
3/9/92,230.350006,7.42
3/10/92,231.529999,7.43
3/11/92,229.940002,7.51
3/12/92,229.710007,7.62
3/13/92,230.789993,7.71
3/16/92,230.960007,7.69
3/17/92,232.679993,7.62
3/18/92,232.580002,7.62
3/19/92,232.960007,7.57
3/20/92,233.589996,7.64
3/23/92,232.850006,7.62
3/24/92,232.210007,7.53
3/25/92,231.710007,7.53
3/26/92,231.660004,7.57
3/27/92,229.130005,7.54
3/30/92,228.720001,7.54
3/31/92,229.080002,7.54
4/1/92,229.169998,7.46
4/2/92,227.029999,7.47
4/3/92,227.190002,7.42
4/6/92,229.199997,7.41
4/7/92,225.119995,7.41
4/8/92,222.860001,7.44
4/9/92,226.449997,7.35
4/10/92,228.270004,7.37
4/13/92,229.320007,7.33
4/14/92,232.649994,7.35
4/15/92,234.580002,7.37
4/16/92,234.149994,7.45
4/20/92,230.639999,7.59
4/21/92,230.5,7.58
4/22/92,230.520004,7.57
4/23/92,231.220001,7.59
4/24/92,229.979996,7.55
4/27/92,229.600006,7.6
4/28/92,229.550003,7.57
4/29/92,231.440002,7.6
4/30/92,233.350006,7.61
5/1/92,232.199997,7.56
5/4/92,234.550003,7.58
5/5/92,234.820007,7.56
5/6/92,234.910004,7.46
5/7/92,234.380005,7.49
5/8/92,234.380005,7.41
5/11/92,235.649994,7.4
5/12/92,234.520004,7.36
5/13/92,234.529999,7.34
5/14/92,232.610001,7.34
5/15/92,231.210007,7.28
5/18/92,232.440002,7.28
5/19/92,234.220001,7.2
5/20/92,234.020004,7.25
5/21/92,232.600006,7.39
5/22/92,233.240005,7.35
5/26/92,231.559998,7.46
5/27/92,232.119995,7.44
5/28/92,234.25,7.36
5/29/92,234.080002,7.33
6/1/92,235.149994,7.39
6/2/92,233.410004,7.35
6/3/92,233.850006,7.34
6/4/92,233.100006,7.34
6/5/92,233.050003,7.31
6/8/92,232.740005,7.31
6/9/92,230.720001,7.33
6/10/92,229.160004,7.35
6/11/92,229.830002,7.33
6/12/92,230.360001,7.29
6/15/92,230.389999,7.28
6/16/92,229.339996,7.24
6/17/92,225.960007,7.23
6/18/92,225.119995,7.19
6/19/92,226.600006,7.24
6/22/92,226.119995,7.24
6/23/92,226.699997,7.25
6/24/92,226.479996,7.2
6/25/92,226.050003,7.14
6/26/92,226.199997,7.15
6/29/92,229.259995,7.12
6/30/92,229.240005,7.14
7/1/92,231.830002,7.1
7/2/92,231.160004,6.93
7/6/92,232.080002,6.9
7/7/92,229.740005,6.87
7/8/92,230.160004,6.91
7/9/92,232.410004,6.91
7/10/92,232.889999,6.93
7/13/92,233.169998,6.97
7/14/92,234.690002,6.97
7/15/92,234.330002,6.9
7/16/92,234.520004,6.87
7/17/92,233.330002,6.9
7/20/92,232.25,6.9
7/21/92,232.550003,6.89
7/22/92,231.039993,6.85
7/23/92,231.630005,6.72
7/24/92,231.529999,6.73
7/27/92,231.570007,6.69
7/28/92,234.729996,6.63
7/29/92,237.210007,6.6
7/30/92,238.139999,6.69
7/31/92,238.429993,6.72
8/3/92,239.009995,6.72
8/4/92,238.660004,6.66
8/5/92,237.369995,6.64
8/6/92,236.410004,6.65
8/7/92,235.679993,6.57
8/10/92,235.729996,6.52
8/11/92,235.479996,6.5
8/12/92,235,6.48
8/13/92,234.910004,6.55
8/14/92,236.039993,6.53
8/17/92,236.470001,6.56
8/18/92,236.720001,6.48
8/19/92,235.050003,6.47
8/20/92,235.039993,6.46
8/21/92,233.199997,6.53
8/24/92,230.600006,6.68
8/25/92,230.759995,6.73
8/26/92,231.869995,6.68
8/27/92,232.330002,6.64
8/28/92,232.880005,6.63
8/31/92,232.460007,6.62
9/1/92,233.589996,6.56
9/2/92,234.759995,6.54
9/3/92,234.940002,6.54
9/4/92,234.5,6.4
9/8/92,233.029999,6.29
9/9/92,234.020004,6.31
9/10/92,235.940002,6.31
9/11/92,236.080002,6.37
9/14/92,239.350006,6.32
9/15/92,236.520004,6.4
9/16/92,236.429993,6.41
9/17/92,236.410004,6.4
9/18/92,237.779999,6.41
9/21/92,237.449997,6.42
9/22/92,234.910004,6.5
9/23/92,234.960007,6.54
9/24/92,235.630005,6.48
9/25/92,233.179993,6.41
9/28/92,233.960007,6.37
9/29/92,234.210007,6.37
9/30/92,235.080002,6.37
10/1/92,234.139999,6.23
10/2/92,231.059998,6.26
10/5/92,229.199997,6.24
10/6/92,229.419998,6.3
10/7/92,228.130005,6.46
10/8/92,230.029999,6.41
10/9/92,227.470001,6.52
10/12/92,229.759995,null
10/13/92,230.940002,6.51
10/14/92,231.009995,6.51
10/15/92,231.070007,6.53
10/16/92,232.320007,6.6
10/19/92,234.309998,6.69
10/20/92,234.660004,6.86
10/21/92,234.910004,6.8
10/22/92,234.429993,6.74
10/23/92,234.190002,6.83
10/26/92,236.190002,6.83
10/27/92,236.240005,6.78
10/28/92,237.25,6.76
10/29/92,237.919998,6.71
10/30/92,237.080002,6.8
11/2/92,239.080002,6.88
11/3/92,237.729996,6.87
11/4/92,236.460007,6.89
11/5/92,237.399994,6.87
11/6/92,237.309998,6.97
11/9/92,238.100006,7
11/10/92,238.460007,6.91
11/11/92,240.610001,null
11/12/92,240.809998,6.79
11/13/92,240.800003,6.82
11/16/92,239.940002,6.9
11/17/92,238.970001,6.86
11/18/92,240.960007,6.78
11/19/92,241.490005,6.81
11/20/92,243.119995,6.84
11/23/92,242.350006,6.86
11/24/92,243.809998,6.82
11/25/92,244.779999,6.84
11/27/92,245.330002,6.93
11/30/92,246.070007,6.95
12/1/92,245.860001,6.94
12/2/92,245.360001,6.93
12/3/92,245.490005,6.91
12/4/92,246.699997,6.84
12/7/92,248.360001,6.78
12/8/92,249.220001,6.73
12/9/92,248.369995,6.76
12/10/92,247.679993,6.77
12/11/92,247.259995,6.8
12/14/92,246.789993,6.83
12/15/92,246.470001,6.83
12/16/92,245.710007,6.77
12/17/92,247.869995,6.77
12/18/92,250.779999,6.76
12/21/92,250.619995,6.71
12/22/92,250.600006,6.65
12/23/92,250.070007,6.68
12/24/92,250.479996,6.69
12/28/92,250.309998,6.72
12/29/92,250.059998,6.69
12/30/92,250.619995,6.68
12/31/92,249.800003,6.7
1/4/93,249.240005,6.6
1/5/93,248.639999,6.61
1/6/93,248.979996,6.63
1/7/93,247.050003,6.76
1/8/93,246.089996,6.75
1/11/93,247.240005,6.71
1/12/93,247.199997,6.72
1/13/93,248.470001,6.71
1/14/93,250.300003,6.65
1/15/93,251.149994,6.6
1/18/93,251.100006,null
1/19/93,250.389999,6.59
1/20/93,249.580002,6.61
1/21/93,250.75,6.6
1/22/93,251.149994,6.57
1/25/93,253.139999,6.48
1/26/93,253.070007,6.5
1/27/93,251.699997,6.48
1/28/93,251.779999,6.44
1/29/93,252.050003,6.39
2/1/93,254.110001,6.38
2/2/93,254.320007,6.46
2/3/93,256.839996,6.45
2/4/93,258.23999,6.39
2/5/93,257.450012,6.32
2/8/93,256.820007,6.37
2/9/93,255.25,6.41
2/10/93,255.809998,6.4
2/11/93,256.570007,6.37
2/12/93,254.949997,6.35
2/16/93,248.309998,6.34
2/17/93,247.389999,6.28
2/18/93,246.899994,6.17
2/19/93,248.050003,6.15
2/22/93,247.880005,6.09
2/23/93,247.770004,5.92
2/24/93,251.300003,6.01
2/25/93,252.300003,6.03
2/26/93,252.960007,6.03
3/1/93,252.520004,5.94
3/2/93,255.449997,5.95
3/3/93,256.559998,5.88
3/4/93,255.529999,5.83
3/5/93,254.990005,5.9
3/8/93,259.160004,5.85
3/9/93,259.309998,5.91
3/10/93,260.600006,5.97
3/11/93,259.519989,5.96
3/12/93,257.549988,6.11
3/15/93,258.440002,6.17
3/16/93,258.329987,6.06
3/17/93,256.48999,6.02
3/18/93,258.190002,5.93
3/19/93,257.140015,5.95
3/22/93,256.170013,5.96
3/23/93,256.01001,5.91
3/24/93,255.589996,5.95
3/25/93,257.26001,5.98
3/26/93,256.109985,6.09
3/29/93,257.420013,6.06
3/30/93,258.350006,6.02
3/31/93,258.630005,6.03
4/1/93,257.75,6.06
4/2/93,252.520004,6.16
4/5/93,252.910004,6.13
4/6/93,252.080002,6.08
4/7/93,253.029999,6.07
4/8/93,252.440002,5.97
4/12/93,255.800003,5.92
4/13/93,256.709991,5.93
4/14/93,256.559998,5.9
4/15/93,256.23999,5.88
4/16/93,256.380005,5.89
4/19/93,255.449997,5.87
4/20/93,254.130005,5.87
4/21/93,253.539993,5.86
4/22/93,251.440002,5.85
4/23/93,249.929993,5.89
4/26/93,247.429993,5.94
4/27/93,249.800003,6.02
4/28/93,250.070007,6.03
4/29/93,250.529999,5.99
4/30/93,251.479996,6.05
5/3/93,252.940002,5.96
5/4/93,254.130005,5.92
5/5/93,254.720001,5.93
5/6/93,253.929993,5.89
5/7/93,253.470001,5.92
5/10/93,253.919998,5.89
5/11/93,254.789993,5.89
5/12/93,254.800003,5.96
5/13/93,251.669998,6.02
5/14/93,251.600006,6.03
5/17/93,251.970001,6.07
5/18/93,252.070007,6.15
5/19/93,255.899994,6.11
5/20/93,257.640015,6.09
5/21/93,255.389999,6.16
5/24/93,256.290009,6.16
5/25/93,256.829987,6.17
5/26/93,259.470001,6.12
5/27/93,258.959991,6.11
5/28/93,257.910004,6.16
6/1/93,259.769989,6.07
6/2/93,259.829987,6.06
6/3/93,259.25,6.02
6/4/93,257.730011,6.11
6/7/93,256.01001,6.08
6/8/93,254.160004,6.09
6/9/93,254.820007,6.07
6/10/93,254.509995,6.07
6/11/93,255.610001,5.97
6/14/93,255.940002,5.97
6/15/93,255.449997,5.96
6/16/93,256.049988,5.96
6/17/93,256.570007,5.93
6/18/93,254.110001,5.97
6/21/93,255.300003,5.92
6/22/93,255.160004,5.91
6/23/93,253.960007,5.91
6/24/93,255.729996,5.88
6/25/93,256.519989,5.84
6/28/93,259.25,5.8
6/29/93,258.790009,5.79
6/30/93,258.970001,5.8
7/1/93,258.450012,5.8
7/2/93,256.98999,5.76
7/6/93,254.929993,5.8
7/7/93,255.360001,5.8
7/8/93,258.230011,5.78
7/9/93,258.23999,5.76
7/12/93,258.720001,5.75
7/13/93,258.5,5.78
7/14/93,259.640015,5.72
7/15/93,259.149994,5.72
7/16/93,257.25,5.71
7/19/93,256.950012,5.71
7/20/93,257.630005,5.75
7/21/93,257.440002,5.83
7/22/93,255.949997,5.9
7/23/93,257.269989,5.95
7/26/93,258.630005,5.93
7/27/93,258.049988,5.92
7/28/93,257.799988,5.9
7/29/93,259.25,5.81
7/30/93,258.290009,5.83
8/2/93,259.329987,5.85
8/3/93,259.140015,5.83
8/4/93,259.070007,5.87
8/5/93,258.869995,5.86
8/6/93,259.220001,5.86
8/9/93,260.369995,5.82
8/10/93,259.890015,5.82
8/11/93,260.290009,5.75
8/12/93,259.470001,5.77
8/13/93,259.940002,5.72
8/16/93,261.109985,5.68
8/17/93,261.929993,5.7
8/18/93,263.450012,5.69
8/19/93,263.470001,5.64
8/20/93,263.440002,5.61
8/23/93,263.070007,5.6
8/24/93,265.399994,5.54
8/25/93,265.549988,5.51
8/26/93,265.859985,5.42
8/27/93,265.619995,5.48
8/30/93,266.380005,5.44
8/31/93,267.459991,5.45
9/1/93,267.519989,5.46
9/2/93,266.929993,5.41
9/3/93,267.040009,5.31
9/7/93,265.140015,5.23
9/8/93,263.549988,5.23
9/9/93,264.339996,5.35
9/10/93,266.75,5.29
9/13/93,266.859985,5.26
9/14/93,265.410004,5.37
9/15/93,266.329987,5.39
9/16/93,265.589996,5.37
9/17/93,265.329987,5.38
9/20/93,263.589996,5.42
9/21/93,262.149994,5.47
9/22/93,264.290009,5.45
9/23/93,265.410004,5.42
9/24/93,265.540009,5.42
9/27/93,267.730011,5.3
9/28/93,267.880005,5.28
9/29/93,267.350006,5.35
9/30/93,266.890015,5.4
10/1/93,267.890015,5.34
10/4/93,267.940002,5.34
10/5/93,267.589996,5.35
10/6/93,267.399994,5.35
10/7/93,266.480011,5.33
10/8/93,266.910004,5.26
10/11/93,267.380005,null
10/12/93,267.970001,5.27
10/13/93,268.450012,5.27
10/14/93,271.070007,5.23
10/15/93,272.290009,5.19
10/18/93,271.279999,5.27
10/19/93,269.279999,5.27
10/20/93,268.950012,5.26
10/21/93,268.779999,5.35
10/22/93,268.01001,5.42
10/25/93,268.109985,5.47
10/26/93,267.859985,5.43
10/27/93,268.390015,5.44
10/28/93,269.920013,5.41
10/29/93,270.450012,5.388
11/1/93,271.209991,5.56
11/2/93,270.880005,5.606
11/3/93,267.309998,5.606
11/4/93,263.570007,5.665
11/5/93,264.839996,5.728
11/8/93,265.429993,5.669
11/9/93,265.790009,5.623
11/10/93,267.549988,5.681
11/11/93,267.290009,null
11/12/93,268.700012,5.643
11/15/93,267.51001,5.664
11/16/93,268.679993,5.627
11/17/93,267.220001,5.622
11/18/93,266.25,5.694
11/19/93,265.549988,5.829
11/22/93,262.850006,5.864
11/23/93,264.279999,5.787
11/24/93,265.440002,5.817
11/26/93,266.109985,5.749
11/29/93,265.640015,5.732
11/30/93,265.420013,5.795
12/1/93,266.190002,5.783
12/2/93,266.890015,5.778
12/3/93,267.980011,5.783
12/6/93,268.730011,5.681
12/7/93,268.910004,5.677
12/8/93,268.649994,5.672
12/9/93,267.399994,5.643
12/10/93,267.290009,5.694
12/13/93,267.959991,5.749
12/14/93,266.410004,5.779
12/15/93,265.75,5.791
12/16/93,266.51001,5.804
12/17/93,268.26001,5.774
12/20/93,268.140015,5.796
12/21/93,267.619995,5.822
12/22/93,268.549988,5.715
12/23/93,268.920013,5.681
12/27/93,270.549988,5.677
12/28/93,271.190002,5.685
12/29/93,271.420013,5.694
12/30/93,270.630005,5.787
12/31/93,270.130005,5.783
1/3/94,269.179993,5.887
1/4/94,269.700012,5.861
1/5/94,270,5.865
1/6/94,269.76001,5.805
1/7/94,271.23999,5.655
1/10/94,273.790009,5.621
1/11/94,273.279999,5.621
1/12/94,273.420013,5.554
1/13/94,272.839996,5.664
1/14/94,274.119995,5.728
1/17/94,273.369995,null
1/18/94,273.730011,5.698
1/19/94,273.540009,5.706
1/20/94,274.070007,5.664
1/21/94,274.019989,5.677
1/24/94,272.589996,5.689
1/25/94,271.869995,5.724
1/26/94,273.119995,5.719
1/27/94,275.380005,5.672
1/28/94,276.549988,5.617
1/31/94,278.109985,5.638
2/1/94,277.179993,5.715
2/2/94,278.440002,5.715
2/3/94,277.839996,5.758
2/4/94,271.470001,5.888
2/7/94,272.320007,5.91
2/8/94,272.339996,5.954
2/9/94,273.519989,5.928
2/10/94,271.619995,5.904
2/11/94,271.839996,5.871
2/14/94,272.029999,5.883
2/15/94,273.329987,5.867
2/16/94,273.459991,5.875
2/17/94,272.089996,5.984
2/18/94,270.679993,6.077
2/22/94,272.540009,6.039
2/23/94,272.130005,6.124
2/24/94,268.709991,6.202
2/25/94,269.730011,6.193
2/28/94,270.630005,6.15
3/1/94,269.299988,6.28
3/2/94,268.940002,6.289
3/3/94,268.190002,6.341
3/4/94,269.359985,6.363
3/7/94,270.820007,6.307
3/8/94,270.220001,6.359
3/9/94,270.540009,6.368
3/10/94,269.029999,6.474
3/11/94,270.350006,6.452
3/14/94,271.049988,6.479
3/15/94,271.059998,6.457
3/16/94,272.640015,6.377
3/17/94,273.540009,6.382
3/18/94,273.869995,6.479
3/21/94,272.320007,6.537
3/22/94,272.299988,6.435
3/23/94,272.359985,6.418
3/24/94,269.730011,6.569
3/25/94,267.869995,6.592
3/28/94,266.890015,6.606
3/29/94,262.320007,6.701
3/30/94,258.299988,6.765
3/31/94,258.149994,6.774
4/4/94,254.160004,7.152
4/5/94,259.980011,6.95
4/6/94,260.059998,6.904
4/7/94,261.570007,6.849
4/8/94,259.390015,6.933
4/11/94,260.609985,6.91
4/12/94,259.079987,6.85
4/13/94,257.799988,6.915
4/14/94,257.970001,6.961
4/15/94,258.100006,6.948
4/18/94,256.079987,7.117
4/19/94,255.630005,7.085
4/20/94,254.850006,7.042
4/21/94,258.73999,6.884
4/22/94,258.410004,6.912
4/25/94,261.140015,6.857
4/26/94,260.970001,6.829
4/28/94,259.48999,7.016
4/29/94,260.809998,7.035
5/2/94,262.230011,7.078
5/3/94,262.220001,7.112
5/4/94,261.73999,7.136
5/5/94,261.420013,7.093
5/6/94,259.049988,7.334
5/9/94,255.600006,7.475
5/10/94,257.320007,7.281
5/11/94,254.600006,7.412
5/12/94,255.660004,7.348
5/13/94,255.800003,7.277
5/16/94,255.570007,7.232
5/17/94,257.859985,7.086
5/18/94,260.880005,7.016
5/19/94,262.459991,6.947
5/20/94,261.799988,7.012
5/23/94,260.820007,7.179
5/24/94,261.890015,7.148
5/25/94,262.660004,7.117
5/26/94,263.119995,7.086
5/27/94,263.329987,7.107
5/31/94,262.809998,7.152
6/1/94,263.670013,7.107
6/2/94,264.049988,7.059
6/3/94,265.26001,6.963
6/6/94,265.100006,6.889
6/7/94,264.48999,6.936
6/8/94,263.410004,6.945
6/9/94,263.440002,6.958
6/10/94,264.160004,7.014
6/13/94,264.350006,7.054
6/14/94,265.959991,6.988
6/15/94,265.029999,7.076
6/16/94,265.769989,7.058
6/17/94,263.779999,7.119
6/20/94,261.579987,7.146
6/21/94,258.950012,7.204
6/22/94,259.929993,7.106
6/23/94,257.730011,7.084
6/24/94,254.009995,7.199
6/27/94,256.369995,7.15
6/28/94,255.699997,7.244
6/29/94,256.640015,7.23
6/30/94,255.080002,7.329
7/1/94,256.190002,7.32
7/5/94,256.109985,7.298
7/6/94,256.049988,7.302
7/7/94,257.309998,7.275
7/8/94,257.910004,7.402
7/11/94,257.160004,7.457
7/12/94,257.26001,7.411
7/13/94,258.170013,7.397
7/14/94,260.790009,7.23
7/15/94,261.040009,7.23
7/18/94,261.48999,7.181
7/19/94,260.709991,7.123
7/20/94,259.23999,7.225
7/21/94,259.730011,7.252
7/22/94,259.940002,7.27
7/25/94,260.480011,7.243
7/26/94,259.959991,7.252
7/27/94,259.390015,7.32
7/28/94,260.149994,7.27
7/29/94,262.570007,7.095
8/1/94,264.089996,7.113
8/2/94,264.100006,7.086
8/3/94,264.399994,7.082
8/4/94,262.910004,7.1
8/5/94,262.079987,7.257
8/8/94,262.649994,7.257
8/9/94,262.779999,7.302
8/10/94,264.25,7.302
8/11/94,263.540009,7.344
8/12/94,264.980011,7.268
8/15/94,264.859985,7.286
8/16/94,266.649994,7.17
8/17/94,267.089996,7.135
8/18/94,266.130005,7.268
8/19/94,266.459991,7.263
8/22/94,265.920013,7.308
8/23/94,267.299988,7.272
8/24/94,269.420013,7.196
8/25/94,269.179993,7.272
8/26/94,272.100006,7.232
8/29/94,272.540009,7.236
8/30/94,273.480011,7.191
8/31/94,273.269989,7.165
9/1/94,271.869995,7.174
9/2/94,270.820007,7.196
9/6/94,270.98999,7.253
9/7/94,270.890015,7.285
9/8/94,272.089996,7.285
9/9/94,269.429993,7.429
9/12/94,268.220001,7.443
9/13/94,268.920013,7.424
9/14/94,269.709991,7.393
9/15/94,273.079987,7.338
9/16/94,271.410004,7.507
9/19/94,271.160004,7.475
9/20/94,267.179993,7.511
9/21/94,265.76001,7.553
9/22/94,265.559998,7.543
9/23/94,264.640015,7.553
9/26/94,265.209991,7.557
9/27/94,265.679993,7.59
9/28/94,267.380005,7.553
9/29/94,266.25,7.617
9/30/94,266.809998,7.599
10/3/94,266.100006,7.65
10/4/94,262.079987,7.678
10/5/94,261.149994,7.748
10/6/94,260.570007,7.753
10/7/94,262.170013,7.683
10/10/94,264.269989,null
10/11/94,267.809998,7.623
10/12/94,267.73999,7.674
10/13/94,268.75,7.623
10/14/94,269.269989,7.59
10/17/94,269.109985,7.6
10/18/94,268.459991,7.614
10/19/94,269.869995,7.651
10/20/94,267.950012,7.783
10/21/94,266.859985,7.783
10/24/94,264.73999,7.83
10/25/94,264.779999,7.859
10/26/94,265.480011,7.859
10/27/94,267.25,7.859
10/28/94,271.420013,7.793
10/31/94,270.690002,7.793
11/1/94,268.630005,7.893
11/2/94,267.980011,7.927
11/3/94,268.690002,7.946
11/4/94,265.950012,8.014
11/7/94,265.940002,8.023
11/8/94,267.269989,7.985
11/9/94,267.089996,7.923
11/10/94,266.369995,7.962
