,Date,recession,debt,color,stocks,restaurant,portfolio,inflation,housing,dow jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,ring,wall street,banks,greed,bribery,insider trading,bankruptcy,recession.1,debt.1,color.1,stocks.1,restaurant.1,portfolio.1,inflation.1,housing.1,dow jones.1,revenue.1,economics.1,credit.1,markets.1,return.1,unemployment.1,money.1,religion.1,cancer.1,growth.1,investment.1,hedge.1,marriage.1,bonds.1,derivatives.1,headlines.1,profit.1,society.1,ring.1,wall street.1,banks.1,greed.1,bribery.1,insider trading.1,bankruptcy.1
239,1/13/19,1.0,8.0,58.0,7.0,77.0,3.0,5.0,41.0,45.0,16.0,3.0,87.0,2.0,18.0,9.0,85.0,11.0,49.0,19.0,9.0,3.0,18.0,7.0,7.0,31.0,80.0,43.0,78.0,8.0,28.0,1.0,2.0,2.0,74.0,15.0,33.0,35.0,40.0,68.0,0.0,3.0,47.0,20.0,11.0,7.0,69.0,11.0,42.0,15.0,17.0,2.0,14.0,4.0,4.0,2.0,3.0,1.0,0.0,67.0,54.0,20.0,33.0,19.0,35.0,3.0,6.0,0.0,100.0
240,1/20/19,1.0,8.0,58.0,6.0,80.0,3.0,5.0,39.0,39.0,15.0,3.0,88.0,2.0,18.0,9.0,85.0,10.0,49.0,19.0,9.0,3.0,18.0,8.0,7.0,33.0,82.0,42.0,78.0,8.0,36.0,1.0,2.0,2.0,59.0,10.0,26.0,41.0,25.0,62.0,2.0,2.0,40.0,14.0,14.0,8.0,61.0,15.0,45.0,10.0,19.0,2.0,11.0,4.0,2.0,1.0,3.0,2.0,0.0,54.0,75.0,19.0,26.0,35.0,43.0,3.0,4.0,7.0,52.0
241,1/27/19,1.0,8.0,58.0,7.0,75.0,3.0,5.0,41.0,41.0,18.0,3.0,92.0,2.0,20.0,8.0,86.0,10.0,53.0,20.0,10.0,3.0,18.0,8.0,8.0,29.0,84.0,45.0,75.0,8.0,28.0,1.0,2.0,2.0,62.0,8.0,29.0,56.0,37.0,62.0,4.0,6.0,43.0,16.0,26.0,8.0,53.0,10.0,35.0,11.0,15.0,3.0,21.0,5.0,4.0,1.0,3.0,1.0,0.0,75.0,54.0,18.0,23.0,30.0,33.0,0.0,4.0,9.0,46.0
242,2/3/19,1.0,8.0,59.0,7.0,74.0,2.0,6.0,40.0,36.0,19.0,3.0,93.0,2.0,21.0,8.0,84.0,11.0,52.0,20.0,10.0,3.0,18.0,8.0,9.0,27.0,90.0,45.0,81.0,8.0,28.0,1.0,2.0,2.0,60.0,8.0,28.0,35.0,41.0,63.0,0.0,5.0,44.0,9.0,16.0,8.0,65.0,15.0,43.0,6.0,15.0,4.0,15.0,5.0,2.0,1.0,3.0,1.0,8.0,57.0,53.0,19.0,31.0,15.0,34.0,2.0,7.0,4.0,50.0
243,2/10/19,1.0,10.0,59.0,6.0,87.0,3.0,6.0,39.0,38.0,20.0,3.0,92.0,2.0,21.0,7.0,87.0,11.0,48.0,20.0,10.0,3.0,19.0,8.0,10.0,28.0,85.0,44.0,82.0,8.0,28.0,1.0,2.0,3.0,62.0,16.0,22.0,41.0,35.0,55.0,0.0,5.0,45.0,11.0,16.0,7.0,47.0,6.0,42.0,5.0,16.0,3.0,14.0,5.0,3.0,1.0,2.0,1.0,8.0,50.0,38.0,19.0,25.0,23.0,25.0,0.0,0.0,6.0,50.0
244,2/17/19,1.0,8.0,60.0,6.0,80.0,3.0,6.0,41.0,33.0,20.0,2.0,93.0,2.0,22.0,7.0,85.0,10.0,48.0,19.0,10.0,3.0,19.0,8.0,10.0,28.0,89.0,42.0,77.0,7.0,35.0,1.0,2.0,2.0,60.0,10.0,29.0,38.0,29.0,86.0,2.0,3.0,36.0,9.0,15.0,12.0,70.0,12.0,48.0,8.0,20.0,3.0,13.0,4.0,3.0,1.0,2.0,1.0,0.0,80.0,50.0,14.0,37.0,25.0,43.0,5.0,0.0,4.0,31.0
245,2/24/19,1.0,8.0,60.0,7.0,77.0,3.0,6.0,41.0,36.0,20.0,3.0,93.0,2.0,19.0,7.0,86.0,11.0,50.0,20.0,10.0,3.0,19.0,8.0,9.0,31.0,87.0,45.0,73.0,8.0,27.0,1.0,2.0,2.0,59.0,19.0,38.0,31.0,34.0,61.0,2.0,3.0,56.0,12.0,11.0,7.0,53.0,16.0,43.0,8.0,16.0,4.0,11.0,4.0,4.0,1.0,3.0,1.0,0.0,52.0,48.0,17.0,23.0,22.0,21.0,2.0,4.0,0.0,37.0
246,3/3/19,1.0,8.0,61.0,6.0,80.0,3.0,6.0,42.0,35.0,19.0,2.0,92.0,2.0,17.0,6.0,83.0,11.0,65.0,19.0,10.0,3.0,19.0,8.0,9.0,27.0,84.0,45.0,73.0,7.0,27.0,1.0,2.0,2.0,60.0,21.0,36.0,43.0,42.0,69.0,6.0,2.0,56.0,13.0,21.0,2.0,71.0,9.0,31.0,10.0,15.0,2.0,20.0,4.0,3.0,1.0,3.0,1.0,0.0,43.0,30.0,14.0,22.0,22.0,28.0,3.0,11.0,0.0,40.0
247,3/10/19,1.0,8.0,59.0,7.0,78.0,3.0,5.0,40.0,32.0,19.0,2.0,90.0,2.0,17.0,6.0,81.0,10.0,53.0,18.0,10.0,4.0,18.0,7.0,8.0,29.0,80.0,43.0,81.0,7.0,26.0,1.0,33.0,2.0,57.0,16.0,16.0,48.0,35.0,63.0,2.0,2.0,36.0,10.0,16.0,8.0,53.0,13.0,30.0,7.0,17.0,2.0,18.0,5.0,2.0,1.0,3.0,1.0,8.0,54.0,41.0,25.0,42.0,21.0,24.0,3.0,31.0,7.0,40.0
248,3/17/19,1.0,8.0,61.0,7.0,81.0,3.0,5.0,42.0,35.0,18.0,2.0,88.0,2.0,16.0,6.0,81.0,11.0,52.0,19.0,10.0,4.0,17.0,7.0,8.0,32.0,80.0,44.0,71.0,7.0,27.0,1.0,7.0,2.0,57.0,20.0,36.0,37.0,44.0,58.0,2.0,3.0,49.0,11.0,9.0,8.0,86.0,10.0,30.0,8.0,15.0,3.0,20.0,4.0,3.0,1.0,3.0,1.0,0.0,100.0,26.0,17.0,34.0,19.0,34.0,0.0,15.0,4.0,33.0
249,3/24/19,1.0,7.0,61.0,7.0,79.0,3.0,6.0,44.0,34.0,18.0,2.0,90.0,2.0,16.0,6.0,80.0,10.0,51.0,19.0,10.0,4.0,17.0,7.0,7.0,28.0,82.0,45.0,73.0,9.0,28.0,1.0,4.0,2.0,56.0,36.0,34.0,33.0,28.0,64.0,5.0,7.0,46.0,13.0,17.0,8.0,74.0,19.0,43.0,8.0,17.0,4.0,16.0,5.0,3.0,1.0,2.0,3.0,0.0,54.0,22.0,15.0,25.0,19.0,22.0,0.0,10.0,4.0,24.0
250,3/31/19,1.0,8.0,60.0,6.0,76.0,3.0,6.0,46.0,35.0,19.0,2.0,94.0,2.0,17.0,6.0,84.0,10.0,57.0,19.0,11.0,4.0,17.0,7.0,7.0,27.0,86.0,44.0,71.0,8.0,28.0,1.0,3.0,2.0,59.0,10.0,22.0,46.0,41.0,63.0,5.0,9.0,35.0,10.0,10.0,7.0,72.0,7.0,41.0,18.0,17.0,2.0,14.0,4.0,4.0,1.0,3.0,1.0,9.0,54.0,32.0,10.0,36.0,25.0,19.0,5.0,16.0,4.0,52.0
251,4/7/19,1.0,8.0,62.0,6.0,74.0,3.0,6.0,44.0,32.0,22.0,3.0,92.0,2.0,19.0,6.0,83.0,11.0,51.0,20.0,11.0,4.0,17.0,8.0,7.0,25.0,88.0,45.0,71.0,7.0,30.0,1.0,4.0,2.0,58.0,36.0,23.0,38.0,30.0,53.0,5.0,4.0,47.0,6.0,14.0,8.0,64.0,16.0,47.0,13.0,22.0,4.0,14.0,4.0,2.0,1.0,2.0,1.0,0.0,32.0,28.0,25.0,36.0,25.0,48.0,0.0,8.0,0.0,51.0
252,4/14/19,1.0,7.0,62.0,6.0,78.0,3.0,6.0,42.0,29.0,21.0,2.0,90.0,2.0,18.0,6.0,85.0,11.0,49.0,19.0,10.0,4.0,16.0,7.0,8.0,27.0,78.0,41.0,71.0,7.0,37.0,1.0,3.0,2.0,53.0,13.0,36.0,37.0,37.0,55.0,10.0,3.0,54.0,7.0,11.0,21.0,63.0,8.0,42.0,9.0,19.0,4.0,14.0,4.0,3.0,1.0,3.0,1.0,0.0,59.0,27.0,11.0,32.0,18.0,26.0,4.0,10.0,0.0,46.0
253,4/21/19,1.0,8.0,61.0,6.0,74.0,3.0,6.0,44.0,31.0,18.0,2.0,90.0,2.0,14.0,6.0,82.0,12.0,50.0,20.0,11.0,4.0,17.0,7.0,8.0,27.0,83.0,43.0,70.0,7.0,31.0,1.0,3.0,2.0,54.0,11.0,52.0,44.0,37.0,68.0,5.0,4.0,47.0,6.0,12.0,7.0,73.0,11.0,33.0,15.0,16.0,3.0,18.0,4.0,4.0,1.0,3.0,1.0,0.0,64.0,37.0,17.0,20.0,17.0,36.0,6.0,8.0,0.0,28.0
254,4/28/19,1.0,8.0,65.0,6.0,76.0,3.0,7.0,45.0,30.0,18.0,3.0,94.0,2.0,14.0,6.0,87.0,11.0,50.0,20.0,10.0,4.0,18.0,8.0,9.0,26.0,84.0,45.0,71.0,7.0,30.0,1.0,3.0,2.0,54.0,18.0,44.0,42.0,26.0,65.0,4.0,7.0,46.0,6.0,14.0,9.0,62.0,13.0,33.0,11.0,15.0,2.0,17.0,4.0,4.0,1.0,3.0,1.0,0.0,41.0,14.0,18.0,22.0,21.0,36.0,0.0,8.0,8.0,46.0
255,5/5/19,1.0,7.0,65.0,6.0,83.0,3.0,6.0,42.0,45.0,16.0,2.0,90.0,2.0,13.0,6.0,82.0,11.0,49.0,19.0,9.0,4.0,17.0,7.0,8.0,26.0,80.0,46.0,72.0,7.0,37.0,1.0,2.0,2.0,54.0,14.0,24.0,46.0,39.0,66.0,2.0,2.0,39.0,15.0,11.0,8.0,65.0,11.0,34.0,12.0,17.0,3.0,11.0,4.0,3.0,1.0,3.0,0.0,9.0,93.0,9.0,18.0,31.0,10.0,38.0,3.0,6.0,4.0,55.0
256,5/12/19,1.0,7.0,62.0,6.0,81.0,3.0,5.0,42.0,51.0,15.0,2.0,90.0,2.0,13.0,6.0,84.0,10.0,50.0,18.0,9.0,4.0,18.0,7.0,7.0,24.0,74.0,56.0,70.0,7.0,30.0,1.0,2.0,2.0,55.0,17.0,30.0,39.0,42.0,82.0,2.0,3.0,36.0,28.0,17.0,8.0,79.0,12.0,27.0,8.0,22.0,3.0,13.0,3.0,3.0,1.0,4.0,0.0,19.0,75.0,28.0,19.0,27.0,10.0,20.0,3.0,8.0,4.0,41.0
257,5/19/19,1.0,7.0,60.0,5.0,77.0,2.0,5.0,41.0,37.0,14.0,2.0,89.0,2.0,13.0,6.0,87.0,9.0,50.0,17.0,9.0,4.0,17.0,7.0,6.0,24.0,68.0,54.0,69.0,7.0,34.0,1.0,2.0,2.0,52.0,11.0,41.0,34.0,22.0,60.0,3.0,5.0,52.0,13.0,15.0,3.0,65.0,14.0,30.0,4.0,20.0,2.0,14.0,5.0,3.0,0.0,3.0,1.0,9.0,75.0,47.0,20.0,36.0,22.0,26.0,0.0,4.0,0.0,29.0
258,5/26/19,1.0,6.0,57.0,5.0,79.0,2.0,4.0,40.0,33.0,12.0,2.0,91.0,2.0,13.0,6.0,83.0,8.0,47.0,16.0,8.0,4.0,17.0,6.0,5.0,25.0,61.0,48.0,71.0,7.0,32.0,1.0,2.0,1.0,49.0,17.0,27.0,40.0,22.0,64.0,4.0,0.0,40.0,24.0,9.0,3.0,65.0,12.0,29.0,8.0,15.0,3.0,13.0,4.0,3.0,1.0,4.0,1.0,0.0,34.0,29.0,26.0,32.0,20.0,26.0,0.0,0.0,4.0,42.0
259,6/2/19,1.0,7.0,57.0,5.0,78.0,2.0,4.0,42.0,42.0,14.0,1.0,95.0,2.0,13.0,6.0,81.0,8.0,51.0,16.0,9.0,5.0,17.0,6.0,5.0,25.0,64.0,45.0,74.0,8.0,30.0,1.0,2.0,2.0,53.0,13.0,30.0,47.0,27.0,57.0,4.0,4.0,46.0,15.0,9.0,7.0,71.0,11.0,29.0,14.0,15.0,2.0,14.0,4.0,3.0,1.0,3.0,1.0,0.0,50.0,36.0,24.0,35.0,24.0,31.0,0.0,6.0,0.0,36.0
260,6/9/19,1.0,5.0,58.0,4.0,100.0,2.0,4.0,31.0,5.0,7.0,1.0,71.0,2.0,12.0,7.0,79.0,8.0,44.0,15.0,6.0,4.0,18.0,5.0,3.0,24.0,49.0,42.0,90.0,6.0,28.0,1.0,2.0,2.0,30.0,0.0,0.0,53.0,,,,,,,,0.0,92.0,23.0,46.0,0.0,34.0,0.0,10.0,3.0,0.0,0.0,3.0,0.0,0.0,80.0,0.0,49.0,73.0,0.0,0.0,0.0,0.0,35.0,0.0
